"","date","ï..","species","bands","sx","sy","time","month","year","slope","pres","PlotName","gr","fire","burnyr","Spring","BrLagOne","BrLagTwo","mgmt","elev","soil","obs","HT","LG","LF","BG","DG","DistToShrubs","DistToTrees","PropShrubs","PropTrees"
"218",2020-06-17,NA,NA,"YK-SY",711140,4328332.5,2269,6,2020,0.194467551625528,1,"2D","ungr","2","0",136,560.4,238,"ungr2",432.299011230469,"4530",0,3.31671326688023,0.473327385310457,0.124519719296216,0.163222754742241,0.101671811097369,0.0497080406466765,0.0583485682415111,0,0
"219",2021-07-01,NA,NA,"DO-SR",711699,4329796.5,2648,7,2021,0.0435988736139327,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",439.063018798828,"4530",0,3.15416251163853,0.340413127711952,0.26192772058387,0.0890849593322627,0.183931484240131,0.0108517403602862,0.0807284732257396,0.0549295774647887,0
"220",2021-05-20,NA,NA,"RR-RS",711174,4330370,2606,5,2021,0.228402438145979,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",423.479034423828,"4530",0,2.0913597189095,0.476086804677225,0.177712457706129,0.249026089332511,0.0583811670290205,0.0789025807004469,0.0854676183003128,0,0
"221",2021-05-20,NA,NA,"SG-KO",712483.5,4329517.80555556,2606,5,2021,0.0501845473500487,1,"C3B","cattle","3","0",162.7,384.1,525.8,"cattle3",420.178009033203,"4625",0,2.47925334906625,0.317983733390989,0.233128926289707,0.125979384041762,0.155478552154886,0.00610251771352275,0.194129937942224,0.120738636363636,0
"222",2021-05-25,NA,NA,"SG-KO",711241.5,4329992,2611,5,2021,0.185802279240797,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",423.183013916016,"4530",0,1.77530239486795,0.469044447700653,0.174066374497347,0.282157086156959,0.0618443946454829,0.0206701219155054,0.192449066681521,0.0271428571428571,0
"223",2021-06-16,NA,NA,"KS-KR",710573.666666667,4328148.33333333,2633,6,2021,0.0436459826067372,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",437.979034423828,"4625",0,1.38127906316048,0.21127877233021,0.334245738545277,0.245282850550453,0.0844779460846296,0.00439993563355796,0.0224422163763406,0.306930693069307,0.00141442715700141
"224",2021-05-24,NA,NA,"RO-YS",710391.666666667,4328319.33333333,2610,5,2021,0.0483672157325135,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",437.684020996094,"4530",0,1.22363593337271,0.200105408403289,0.304173388468535,0.283626035362895,0.0867181883356855,0.0245796346183245,0.0794354750706399,0,0
"225",2021-06-26,NA,NA,"RO-YS",710453.5,4328368.5,2643,6,2021,0.217372383201508,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",435.729034423828,"4530",0,1.71062051833351,0.203816712914532,0.299519208859402,0.2455602121668,0.0846956188348827,0.0171034353593551,0.056863962270878,0.0155586987270156,0
"226",2021-05-24,NA,NA,"SY-OB",711183,4328880,2610,5,2021,0.0595964743426574,1,"2D","ungr","2","1",162.7,384.1,525.8,"ungr2",441.196014404297,"4530",0,1.48202549242504,0.4268370174769,0.164578242135528,0.2335058024656,0.0966320809240666,0.0133792381916451,0.0819965947664911,0.0114613180515759,0
"227",2021-07-12,NA,NA,"SY-OB",712387,4329975,2659,7,2021,0.0693003341239602,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",420.845031738281,"4530",0,4.49818751741851,0.329229045466353,0.285731196881591,0.0715976710926744,0.138659631740713,0.0110568633035096,0.057183417221063,0.0418994413407821,0
"228",2021-06-01,NA,NA,"YO-RS",710531.25,4328265.19444444,2618,6,2021,0.0505919745178784,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",438.339019775391,"4530",0,1.40137120883844,0.219390341670864,0.318029555342489,0.243902433364929,0.093539041020378,0.0137314857319155,0.0492065879411069,0.125706214689266,0
"229",2021-05-25,NA,NA,"OW-SK",711103.5,4330038,2611,5,2021,0.0830562640484838,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",411.730010986328,"4530",0,1.91760623538942,0.482865590697089,0.183663311782023,0.26253025830752,0.0600763789162195,0.0864957465231419,0.106983542708414,0,0
"230",2021-05-26,NA,NA,"SG-BO",712475,4329506,2612,5,2021,0.055016553543162,1,"C3B","cattle","3","0",162.7,384.1,525.8,"cattle3",420.756011962891,"4625",0,2.53712300211881,0.3155497817463,0.235494194071319,0.124394929845032,0.154138798437345,0.00485208977005821,0.190949970082431,0.236389684813754,0
"231",2021-05-27,NA,NA,"RO-SK",711458,4329044,2613,5,2021,0.0301762625193061,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",442.231018066406,"4625",0,1.22613237134171,0.382252573022494,0.207580287550284,0.282448094408429,0.0852635641229584,0.0389176304563775,0.0474357694211417,0,0
"232",2021-06-23,NA,NA,"RO-SK",711341,4329109,2640,6,2021,0.0988525247960485,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",440.256011962891,"4530",0,2.21904008823878,0.568749526061391,0.201335678231397,0.194568988318839,0.0513968453131384,0.0294658334762529,0.0322293915295474,0,0
"233",2021-05-28,NA,NA,"DW-KS",711082,4330086,2614,5,2021,0.127738026916621,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",407.301025390625,"4530",0,2.06321483526745,0.476859649718138,0.177786415758954,0.26380506552141,0.0592769288607776,0.0536661865018907,0.0573574945419943,0,0
"234",2021-05-28,NA,NA,"SK-GO",711243,4330006,2614,5,2021,0.169073886889414,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",420.959014892578,"4530",0,1.83600023605508,0.467571384303948,0.176172626567223,0.278620445934838,0.0611079580565788,0.017784520827586,0.185626341590396,0.00859598853868195,0
"235",2019-06-03,NA,NA,"SB-YR",712490,4329970,1889,6,2019,0.0552030086780078,1,"C3B","cattle","3","0",222.8,238,324.3,"cattle3",417.297027587891,"4625",0,3.93276984309447,0.254423850635741,0.219121758717518,0.187892032935363,0.112913670416325,0.0157870405451467,0.0845971882753127,0.0197461212976023,0
"236",2019-06-05,NA,NA,"PB-KS",709976,4328966,1891,6,2019,0.157100643619487,1,"N1B","bison","1","1",222.8,238,324.3,"bison1",407.505004882812,"4530",0,2.90376803536668,0.195092824462847,0.271829845472744,0.389135617512019,0.0644727677746675,0.00668321762395542,0.0358130618659267,0.073342736248237,0
"237",2020-06-02,NA,NA,"SK-OO",711679.722222222,4328495.66666667,2254,6,2020,0.0611717037595253,1,"C3C","cattle","3","0",136,560.4,238,"cattle3",441.206024169922,"4530",0,2.29776623342454,0.476383641856941,0.160682958219275,0.157036312582741,0.1146500697883,0.0300027477553658,0.0824102984989331,0.00708215297450425,0
"238",2021-06-25,NA,NA,"SK-OO",711687,4328493,2642,6,2021,0.0684860151652193,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",440.782012939453,"4530",0,1.63289223896218,0.443574875095525,0.224613981846837,0.211924434222244,0.0788411705333711,0.024553812567116,0.0756959941487905,0.00698324022346369,0
"239",2019-06-20,NA,NA,"RS-OY",711388.333333333,4328902.33333333,1906,6,2019,0.0272097313590652,1,"2D","ungr","2","1",222.8,238,324.3,"ungr2",442.636016845703,"4625",0,2.33188305784386,0.407196368176508,0.169210649885996,0.285613016563807,0.0763321563066567,0.0648874549571915,0.105949094663921,0,0
"240",2019-06-28,NA,NA,"DO-SG",712486,4329539,1914,6,2019,0.0454840807571584,1,"C3B","cattle","3","0",222.8,238,324.3,"cattle3",419.352020263672,"4625",0,4.25808652917766,0.295715962653909,0.239796543032655,0.165237929146463,0.11903833406441,0.0102976430287547,0.183532069482571,0.0816618911174785,0
"241",2020-06-05,NA,NA,"RS-DG",711461,4328542,2257,6,2020,0.271552925856926,1,"2D","ungr","2","0",136,560.4,238,"ungr2",431.213012695312,"4530",0,3.15070463346385,0.487413374473779,0.106978696781079,0.143249906407304,0.128141424855601,0.00758669040143159,0.0495791747648386,0.0702005730659026,0
"242",2020-06-03,NA,NA,"RO-WS",712230.5,4330136,2255,6,2020,0.116517254466326,1,"C3A","cattle","3","0",136,560.4,238,"cattle3",435.923034667969,"4530",0,3.05430898479765,0.33816893168126,0.212427988455997,0.152512825306469,0.103016849708026,0.00560226953388857,0.117432584272964,0.215714285714286,0
"243",2021-07-12,NA,NA,"RR-SK",712523,4330245,2659,7,2021,0.0740464168996813,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",417.829010009766,"4625",0,4.8694056307223,0.31887275925836,0.265708551128719,0.06786765749041,0.13321895807719,0.0073201896745696,0.0172197459611584,0.0865921787709497,0.00977653631284916
"244",2021-06-08,NA,NA,"KG-RS",710704,4328446,2625,6,2021,0.14807279904965,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",438.537017822266,"4530",0,1.34032809310332,0.226905868268837,0.28151987419385,0.263437235226969,0.09845509924215,0.0225200401372782,0.0307860111434155,0.0507757404795487,0.00141043723554302
"245",2020-06-23,NA,NA,"OG-SK",711860.5,4329840,2275,6,2020,0.0412175286704786,1,"C3A","cattle","3","0",136,560.4,238,"cattle3",439.455017089844,"4530",0,2.57177795288679,0.369541366415606,0.209554590517782,0.185885971319435,0.100255131341382,0.0524467450247279,0.0953369466215372,0,0
"246",2020-06-23,NA,NA,"SG-KG",711898,4329853,2275,6,2020,0.04652793813372,1,"C3A","cattle","3","0",136,560.4,238,"cattle3",439.159027099609,"4530",0,2.62072452858626,0.368998171616446,0.211502988918853,0.183290269521408,0.0990104527186909,0.043109756607541,0.068718944331978,0,0
"247",2021-07-01,NA,NA,"SG-KG",711905,4330044,2648,7,2021,0.197852014575729,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",432.063018798828,"4530",0,3.67314921233427,0.31875549656713,0.248085543948616,0.0848980983924959,0.180609645502287,0.0136621514135801,0.0381211438323011,0.0300859598853868,0
"248",2020-06-23,NA,NA,"YY-SD",712087.25,4329860.5,2275,6,2020,0.0782420441832039,1,"C3A","cattle","3","0",136,560.4,238,"cattle3",420.454010009766,"4530",0,3.30999294584721,0.361616133579871,0.206042288853862,0.177886488894604,0.0916417532442486,0.00882317011867221,0.0633420364073153,0.0575842696629214,0
"249",2021-06-01,NA,NA,"BK-KS",709961,4328968,2618,6,2021,0.133935257954119,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",408.056030273438,"4530",0,2.44519135244548,0.248116347826616,0.304739294142737,0.231193265419606,0.0898051816362597,0.00540042223300742,0.0345996398269266,0.157593123209169,0
"250",2021-06-03,NA,NA,"GS-KO",712485,4329543,2620,6,2021,0.0451322835809464,1,"C3B","cattle","3","0",162.7,384.1,525.8,"cattle3",419.267028808594,"4625",0,3.24286234054552,0.337555775249139,0.253849939716836,0.0967698158408891,0.163136968122795,0.0115570305877849,0.180345860002927,0.0698324022346369,0
"251",2021-06-03,NA,NA,"SR-YB",709850,4328210,2620,6,2021,0.191140330016417,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",412.141021728516,"4530",0,2.10378335185886,0.194456145005427,0.301753484399045,0.218156213159651,0.0879687941632801,0.00664836169865471,0.0285369848158626,0.0719322990126939,0.00141043723554302
"252",2021-06-03,NA,NA,"YG-SG",709788.333333333,4328270.66666667,2620,6,2021,0.0866208882710821,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",411.06201171875,"4530",0,2.15298536895764,0.204405383216607,0.32085148697667,0.20559147603636,0.0866014263886052,0.00612776652096881,0.0182144652767959,0.0988700564971751,0.00282485875706215
"253",2021-06-04,NA,NA,"GY-SR",712551.333333333,4329425,2621,6,2021,0.0457759795929173,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",421.199005126953,"4625",0,2.14731785933632,0.351222420847626,0.281661524014239,0.21449169944666,0.0794020178833692,0.0400292706612687,0.186921760376732,0,0
"254",2021-06-04,NA,NA,"KR-SR",712605,4329516,2621,6,2021,0.0685673523778923,1,"C3B","cattle","3","0",162.7,384.1,525.8,"cattle3",416.892028808594,"4625",0,3.10204328349883,0.335314210902176,0.245275435768322,0.101153154399696,0.164601992307268,0.00725948302119298,0.186612302175907,0.124641833810888,0
"255",2021-06-05,NA,NA,"RS-RO",711940,4329254,2622,6,2021,0.178537517615568,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",428.043029785156,"4530",0,2.36748671004298,0.363587564703662,0.231943821913549,0.218649632329825,0.0852152111871841,0.00919886250856723,0.0357446024241648,0.0578279266572638,0
"256",2021-06-25,NA,NA,"RS-RO",712006,4329304,2642,6,2021,0.116753759398426,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",439.464019775391,"4530",0,2.31184182058007,0.359449374622114,0.271217243398025,0.201430966827776,0.0745002702258188,0.0144921313259982,0.100693621245779,0.0253878702397743,0
"257",2021-06-05,NA,NA,"WR-SD",711491.933333333,4328980.68333333,2622,6,2021,0.097229008456522,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",437.975006103516,"4530",0,1.64938518871052,0.408405121215377,0.208644183016597,0.231376144870058,0.0913464162213796,0.0135943024997197,0.0429194341103236,0.0226950354609929,0
"258",2021-06-07,NA,NA,"DA-KS",711595.111111111,4329153.94444444,2624,6,2021,0.137040937918043,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",439.734008789062,"4530",0,1.74529156588941,0.384615081199124,0.218110513754446,0.233537439898709,0.0904855940865046,0.0142189193899288,0.0487207528944551,0.0710227272727273,0
"259",2021-06-07,NA,NA,"OS-KB",711754,4329159.5,2624,6,2021,0.120804965420122,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",438.288024902344,"4530",0,1.94004340595511,0.384813051865303,0.229498913308179,0.217819317178115,0.0880928393861946,0.01699498466848,0.03235591788876,0.0442857142857143,0.00142857142857143
"260",2021-06-25,NA,NA,"YS-GY",711760,4329286,2642,6,2021,0.143940697457497,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",437.129028320312,"4530",0,2.10237100530016,0.358680782477075,0.243074031588004,0.22386730291605,0.0785596008375829,0.0130924104403557,0.0496311582525081,0.0860366713681241,0
"261",2021-06-09,NA,NA,"KG-GS",711295.2,4328778.6,2626,6,2021,0.257852424216384,1,"2D","ungr","2","1",162.7,384.1,525.8,"ungr2",431.533020019531,"4530",0,2.15076935624236,0.440415406636286,0.148386970482653,0.201220883067679,0.101944628716144,0.00914054395229003,0.0582562705872341,0.0394922425952045,0
"262",2021-06-09,NA,NA,"YR-SK",711310.25,4328853.25,2626,6,2021,0.11121105714937,1,"2D","ungr","2","1",162.7,384.1,525.8,"ungr2",439.330017089844,"4530",0,1.9484578528946,0.453036791904326,0.171356426216873,0.183311817578526,0.102201142089891,0.02464017763805,0.0694046112876043,0.0381895332390382,0
"263",2021-06-10,NA,NA,"YG-SK",711971.777777778,4329716.72222222,2627,6,2021,0.123723407750261,1,"C3B","cattle","3","0",162.7,384.1,525.8,"cattle3",427.347015380859,"4530",0,3.25915311153467,0.316547681340227,0.237352797509772,0.109602196997704,0.169686449256275,0.0105731383827548,0.0737467191934248,0.024045261669024,0
"264",2021-06-10,NA,NA,"YS-KR",711223,4329134.5,2627,6,2021,0.261909159404131,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",428.031005859375,"4530",0,2.39244286873608,0.549682444615383,0.167058249356793,0.224487110028788,0.0565591920253549,0.00790561662108021,0.119119879204622,0.109859154929577,0
"265",2021-06-12,NA,NA,"GS-RR",710220,4328867.5,2629,6,2021,0.130929186532654,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",411.3740234375,"4530",0,2.41681597449337,0.232398810959173,0.297546476331288,0.22745509461613,0.0914749928471413,0.00455861300762211,0.0149481365151171,0.21,0.0271428571428571
"266",2021-06-12,NA,NA,"SG-WO",709798,4329164.33333333,2629,6,2021,0.0813988182181778,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",402.693023681641,"4530",0,2.22460558092518,0.257152994196827,0.321855753863639,0.245153095713498,0.0824354248610757,0.00251854369972452,0.0286481593426619,0.318181818181818,0
"267",2021-06-15,NA,NA,"OW-KS",711109.5,4330041,2632,6,2021,0.0762867205249381,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",412.196014404297,"4530",0,2.5189616212387,0.504564614399425,0.205363895330031,0.205994252967551,0.0607495933764568,0.0843276032417173,0.108409348361089,0,0
"268",2021-06-15,NA,NA,"RS-XX",711105,4330256,2632,6,2021,0.0879796170967624,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",414.286010742188,"4530",0,2.74613110271515,0.506480640746068,0.211448920835796,0.191676792021726,0.0584516616558186,0.0623082395450861,0.0820911360002606,0,0
"269",2021-07-27,NA,NA,"SG-DO",711330,4328468,2674,7,2021,0.149932377923414,1,"2D","ungr","2","1",162.7,384.1,525.8,"ungr2",427.89501953125,"4530",0,3.06266025919788,0.471128654726373,0.196326619383182,0.147371757649373,0.0738076650289712,0.00963086951707919,0.0701336556748712,0.078984485190409,0
"270",2021-06-19,NA,NA,"SR-KP",712577,4329530,2636,6,2021,0.100118884502776,1,"C3B","cattle","3","0",162.7,384.1,525.8,"cattle3",416.394012451172,"4530",0,3.33722592020593,0.325799417789746,0.248792187305416,0.0999099721643054,0.152912734936148,0.00736896303431651,0.175077088967094,0.124641833810888,0
"271",2021-06-22,NA,NA,"SG-DY",712068,4330163,2639,6,2021,0.0539198584813341,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",440.090026855469,"4530",0,2.77912121089575,0.308462236546271,0.268806694854238,0.0896867153768636,0.164455979402372,0.0536454949864216,0.0915035095364709,0,0
"272",2021-07-08,NA,NA,"KO-KS",711547,4328518.5,2655,7,2021,0.094030579503598,1,"2D","ungr","2","1",162.7,384.1,525.8,"ungr2",439.610015869141,"4530",0,2.56447464780485,0.503662922592962,0.200444335925073,0.130795055448451,0.0907723373197503,0.0168377742873059,0.100756338763405,0.0422535211267606,0
"273",2021-06-25,NA,NA,"SG-WW",712346,4329261,2642,6,2021,0.132744096375646,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",417.322021484375,"4530",0,2.61666919756011,0.34994531001572,0.266904191589675,0.202752873596103,0.0737743816172856,0.0170883938391962,0.0334730562934102,0.0143266475644699,0
"274",2021-06-26,NA,NA,"AB-SK",709963,4328977,2643,6,2021,0.116298879957894,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",409.329010009766,"4530",0,2.58314640890475,0.241829078392608,0.325085518404292,0.221445283768204,0.0783894321744235,0.00764568899296401,0.0381090864500125,0.104748603351955,0
"275",2021-06-26,NA,NA,"RS-YO",710541,4328278,2643,6,2021,0.0331219144874436,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",438.884033203125,"4530",0,1.49442079111877,0.213985586586325,0.336701229962711,0.234092998904223,0.0818963883885077,0.0103369913394843,0.0638084014434698,0.127507163323782,0
"276",2021-06-26,NA,NA,"RY-RS",710100,4328926,2643,6,2021,0.110915458213397,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",410.653015136719,"4530",0,2.58247907165998,0.235789835250851,0.318967980813831,0.218599969520524,0.0812381071096185,0.00705941688868366,0.0869321037288781,0.080394922425952,0
"277",2021-07-14,NA,NA,"SG-BR",711430,4329492,2661,7,2021,0.227571944572728,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",418.06201171875,"4530",0,3.43765586437232,0.525870415869276,0.20722349848828,0.182121849578525,0.0510837304915847,0.00631605721294239,0.204840862553446,0.0691114245416079,0
"278",2021-06-26,NA,NA,"YO-DS",710416.5,4328048,2643,6,2021,0.0982739601252108,1,"N1B","bison","1","1",162.7,384.1,525.8,"bison1",433.556030273438,"4530",0,1.51259688955026,0.194339648350185,0.341156469284038,0.238320315494953,0.0772882677608045,0.0295062421834362,0.0410609584541193,0,0
"279",2021-07-27,NA,NA,"DO-KS",711178,4328254,2674,7,2021,0.120939813443344,1,"2D","ungr","2","1",162.7,384.1,525.8,"ungr2",422.06201171875,"4530",0,3.47299920089477,0.446455850464992,0.215353786913179,0.159110105586176,0.0646051044915238,0.0082975535529399,0.0469787239566004,0.0521861777150917,0
"280",2021-06-29,NA,NA,"SG-KD",712485,4329536,2646,6,2021,0.0461163216638182,1,"C3B","cattle","3","0",162.7,384.1,525.8,"cattle3",419.350006103516,"4625",0,3.48374426871683,0.327925545196482,0.268542205176474,0.0927186780150077,0.14248793156008,0.00975923063060039,0.185348334468709,0.0859598853868195,0
"281",2021-07-01,NA,NA,"SY-OG",712379,4329971,2648,7,2021,0.0706916900387741,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",420.662017822266,"4530",0,4.40754465299473,0.332558862322293,0.278662496689328,0.0729810137747043,0.149651731214583,0.00857778042671921,0.0644783856315986,0.0460893854748603,0
"282",2021-07-01,NA,NA,"WW-SO",712228,4330220,2648,7,2021,0.0842725629685636,1,"C3A","cattle","3","0",162.7,384.1,525.8,"cattle3",431.597015380859,"4530",0,3.91815969864881,0.32761218110368,0.278495381498625,0.0673435945804029,0.160956838923905,0.00393495708868191,0.0733253517265633,0.234132581100141,0
"283",2021-07-06,NA,NA,"KS-DA",711589,4329205,2653,7,2021,0.112192016431672,1,"C3C","cattle","3","1",162.7,384.1,525.8,"cattle3",440.010009765625,"4530",0,2.28893772957207,0.399319190632145,0.253810993673504,0.181623927130243,0.0833227303566405,0.0257861271823168,0.0658826720406556,0.00558659217877095,0
"284",2021-07-14,NA,NA,"GY-SB",711347,4329033,2661,7,2021,0.0733359811939607,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",440.450012207031,"4530",0,2.86201643614956,0.603075695594944,0.224797454881562,0.146480300888067,0.0482742678318918,0.0347882087222774,0.0390535358914471,0,0
"285",2021-07-14,NA,NA,"KR-YS",711244,4329122,2661,7,2021,0.294879515185598,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",426.396026611328,"4530",0,3.25821725145112,0.566112729546257,0.186809885593506,0.174642811179607,0.049833986896855,0.00846869231113699,0.095226595879694,0.118476727785614,0
"286",2021-07-14,NA,NA,"WR-SG",711428,4329007,2661,7,2021,0.0292748434438608,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",442.321014404297,"4625",0,2.86024941697907,0.612334210173146,0.233035032282619,0.13815298308028,0.0479362075431638,0.0510425761310026,0.0664896660118783,0,0
"287",2021-07-21,NA,NA,"SR-WR",712622,4329530,2668,7,2021,0.0579975158165631,1,"C3B","cattle","3","0",162.7,384.1,525.8,"cattle3",417.505004882812,"4625",0,4.20691535384597,0.347692173177371,0.289330524643402,0.0731240907222748,0.135647131820842,0.0100779715808547,0.173397030182214,0.0691114245416079,0
"288",2021-07-24,NA,NA,"GY-SD",711208,4329134,2671,7,2021,0.247051763487013,1,"K1B","ungr","1","1",162.7,384.1,525.8,"ungr1",428.839019775391,"4530",0,3.20866012677112,0.566554947731305,0.200791507080543,0.168359282674532,0.0459758767310935,0.010181988617379,0.12803465621848,0.0620592383638928,0
"289",2016-06-22,NA,NA,NA,708011.695816368,4330169.45070334,813,6,2016,0.135076871814457,0,"N1A","bison","1","1",223,541.7,281.6,"bison1",373.851013183594,"4590",0,3.4508305063183,0.168306506158216,0.191645765262813,0.512591172447408,0.152931112982969,0.015908822077879,0.0211697696000443,0.00423728813559322,0.0240112994350282
"290",2017-06-09,NA,NA,NA,706455.490448846,4329660.83435231,1165,6,2017,0.146806670197192,0,"N2A","bison","2","0",214.5,397.4,541.7,"bison2",367.473022460938,"4590",0,2.70602098055311,0.11173211075909,0.143749822715911,0.523081738055643,0.268219418663707,0.0168259154403601,0.0285279938448037,0.0211565585331453,0
"291",2016-05-25,NA,NA,NA,711958.766340275,4330264.35591958,785,5,2016,0.24405454740766,0,"C3SB","cattle","3","1",223,541.7,281.6,"cattle3",438.331024169922,"4530",0,1.3808745633422,0.190437699816704,0.138931249650934,0.446366414975982,0.264794860900111,0.0123416253791117,0.0249830105422212,0.248587570621469,0.00141242937853107
"292",2018-05-07,NA,NA,NA,710264.501647283,4330441.11183986,1497,5,2018,0.172974285350617,0,"K2A","ungr","2","1",98.6,324.3,397.4,"ungr2",379.248016357422,"4590",0,2.71343820514633,0.276820850453524,0.138286497068626,0.486923294151549,0.152402818954915,0.00320407874916374,0.00246957859696954,0.246826516220028,0.519040902679831
"293",2014-07-04,NA,NA,NA,711379.475383712,4332296.48804406,94,7,2014,0.0292766851256283,0,"C3SA","cattle","3","1",150.9,462.1,195.8,"cattle3",342.507019042969,"7174",0,2.37315558208556,0.159535112782732,0.117300574721254,0.308568041017901,0.536042206673371,0.00849541141072783,0.0373217251814776,0.076271186440678,0
"294",2017-07-17,NA,NA,NA,710805.177491928,4330774.95500826,1203,7,2017,0.0518427675464229,0,"K2A","ungr","2","0",214.5,397.4,541.7,"ungr2",414.964019775391,"4625",0,4.19675559273697,0.202532967503824,0.10880563964146,0.22279503501909,0.540962044117123,0.0211379761383875,0.0774375049530957,0.00281293952180028,0
"295",2017-07-13,NA,NA,NA,709845.774831121,4328895.38628667,1199,7,2017,0.218500819030576,0,"N1B","bison","1","1",214.5,397.4,541.7,"bison1",394.139007568359,"4590",0,3.85977683163533,0.111913975007727,0.155107747844223,0.512916722757341,0.30469362177624,0.0144120979663011,0.0347166065015849,0.0198300283286119,0
"296",2016-06-15,NA,NA,NA,712768.97762445,4329778.31137687,806,6,2016,0.135692801704552,0,"C3B","cattle","3","0",223,541.7,281.6,"cattle3",399.007019042969,"4051",0,3.38218613978905,0.227369657313187,0.129411050076169,0.224332074907555,0.349253286020513,0.0141070218825294,0.000442994717650822,0.0141442715700141,0.896746817538897
"297",2019-06-01,NA,NA,NA,711073.073189141,4328100.91791683,1887,6,2019,0.0592777879249758,0,"2D","ungr","2","1",222.8,238,324.3,"ungr2",421.515014648438,"4783",0,2.95125604840955,0.347124251007472,0.178198717152415,0.370233439085856,0.0542278928820489,0.0111192051905141,0.0819747399220042,0.0378681626928471,0
"298",2020-05-14,NA,NA,NA,712474.482819317,4330307.33503056,2235,5,2020,0.0703322391905683,0,"C3A","cattle","3","0",136,560.4,238,"cattle3",420.483032226562,"4783",0,3.38903580191252,0.279994472413298,0.188664788464793,0.170490148872474,0.101698615968266,0.00887016095778525,0.0220305115463291,0.126760563380282,0.0183098591549296
"299",2019-07-24,NA,NA,NA,711581.608818235,4332329.25787868,1940,7,2019,0.175288322068251,0,"C3SC","cattle","3","0",222.8,238,324.3,"cattle3",368.654022216797,"4590",0,4.21917402550154,0.314414944771485,0.206417391676716,0.190548810953034,0.166049457545113,0.00485782837199654,0.00905482476933141,0.280677009873061,0.0888575458392102
"300",2017-06-14,NA,NA,NA,708378.672596615,4328373.47162939,1170,6,2017,0.113493750770769,0,"N2B","bison","2","1",214.5,397.4,541.7,"bison2",434.767028808594,"4530",0,1.87889791313343,0.103874600884512,0.166488985966733,0.538360171969952,0.179296020600212,0.00608996985800701,0.0550146465950313,0.0691114245416079,0
"301",2018-07-05,NA,NA,NA,711361.783616789,4328820.77860217,1556,7,2018,0.0533651844092094,0,"2D","ungr","2","0",98.6,324.3,397.4,"ungr2",440.268035888672,"4530",0,3.36456287233594,0.348033779125087,0.126255612769305,0.141301935130277,0.302214158748334,0.0442593055882486,0.0286207405013679,0,0.00141242937853107
"302",2017-05-24,NA,NA,NA,710796.910853679,4331658.27100937,1149,5,2017,0.221701361695145,0,"C3SA","cattle","3","1",214.5,397.4,541.7,"cattle3",380.500030517578,"4590",0,1.85871713146735,0.152848133638781,0.136030344827915,0.674053000541025,0.161041730532312,0.0205888713376078,0.0401317286996706,0.00141442715700141,0
